,ra,dec
219,3.057944251981081,-3.711485048559428
220,3.06092448940574,-3.723718150550355
221,3.068805453200234,-3.721256101143196
222,3.028367174154905,-3.707546891417271
223,3.019290875129619,-3.69405425972602
224,3.060980001308036,-3.7100044436578
225,3.072960202983377,-3.705015813261533
226,3.047428548913966,-3.68342884783
227,3.081024324690265,-3.725447864675383
228,3.08725877650035,-3.725207202338098
229,3.092507923106519,-3.729238809990404
230,3.080591055523932,-3.72010757112866
231,3.083918067267416,-3.72149497921767
232,3.086740181793076,-3.715549543135667
233,3.09157291018286,-3.715034518310195
234,3.09936776052835,-3.714041285450953
235,3.111145155866835,-3.727732939037497
236,3.127930042819976,-3.73405652050335
237,3.12973344544708,-3.722931432438529
238,3.117461354511481,-3.710609262189993
239,3.074966891244491,-3.703857703674029
240,3.0812766082382,-3.697289134500692
241,3.095632874012635,-3.709505793029204
242,3.077175321157577,-3.690018623456476
243,3.086507903971823,-3.693290177486399
244,3.077798560265535,-3.688918698348552
245,3.085848903688658,-3.687337581207809
246,3.127841298022417,-3.696824401375452
247,3.108308841085402,-3.68849742878071
248,3.127357623079196,-3.691094606278353
249,3.116924074783747,-3.684255684322161
250,3.116793832862501,-3.684143932147097
251,3.018555279839336,-3.660568696711473
252,3.010669997430796,-3.637004064033777
253,3.010993111457048,-3.623933247759917
254,3.003080898599416,-3.596753824063353
255,3.01986278628343,-3.678742707771663
256,3.032822336589337,-3.674533256765049
257,3.034704513077662,-3.673596412555028
258,3.043870888531618,-3.662683596856509
259,3.043731407732846,-3.656779841630637
260,3.045433046864121,-3.657720376102545
261,3.053504917637414,-3.662247279696689
262,3.057506880425684,-3.668520150630421
263,3.057717169509822,-3.668370850045147
264,3.053253929536065,-3.660117248448329
265,3.073519714210466,-3.658815743941326
266,3.040107371313971,-3.651993886972074
267,3.031350868401339,-3.638581879226889
268,3.060237790229947,-3.645089375258273
269,3.071264433073718,-3.647181600521205
270,3.095371729197621,-3.670863704595232
271,3.106025535093435,-3.68102119867461
272,3.102484652643517,-3.67665719497936
273,3.112461418758884,-3.674994804853234
274,3.117581877378146,-3.678212698426971
275,3.118803934073306,-3.677281808727332
276,3.123577028070578,-3.677956262475616
277,3.12438034502111,-3.676278833142224
278,3.123437922463105,-3.660279784623704
279,3.079456866578448,-3.638923773144209
280,3.092094394755187,-3.636958295671695
281,3.107666850547382,-3.652296316894192
282,3.106116136255154,-3.647750580960518
283,3.107987256301293,-3.646917788536978
284,3.116788176861985,-3.648409829883204
285,3.129491637425391,-3.645848161460682
286,3.033622513205252,-3.622197584205762
287,3.032218019384092,-3.611033697940253
288,3.044097569473018,-3.611691496123638
289,3.050858967696607,-3.623755524241894
290,3.054346122417305,-3.606321536059392
291,3.039855197896649,-3.576004617791346
292,3.04356720423642,-3.573388696266456
293,3.057582553025103,-3.59666613911557
294,3.06011696062337,-3.587161848980928
295,3.072650912521063,-3.572176720365047
296,3.121102723432323,-3.60742617969956
297,3.124221954713956,-3.610462780100079
298,3.081167185494066,-3.590602000824474
299,3.086711212518559,-3.590043318265577
300,3.081923325054321,-3.579801071849443
301,3.103200554750912,-3.592039807606444
302,3.112417843878165,-3.592220757423683
303,3.117672547965509,-3.593629221572051
304,3.121478168546351,-3.594866985746263
305,3.117956149318,-3.58722765175029
306,3.103066396783947,-3.577142383533868
307,3.105597466692861,-3.575911497983684
308,3.118977971638293,-3.575721960970725
309,3.149627890638053,-3.999411401195019
310,3.154637303472004,-3.992581455415166
311,3.147377476490875,-3.982776531601792
312,3.131151215003483,-3.966773303046304
313,3.150676046288316,-3.973374288974295
314,3.147776018781747,-3.971890294745896
315,3.144626801345658,-3.969513019925859
316,3.152246428833996,-3.969664366597196
317,3.154565237423209,-3.969942394780892
318,3.185961051849445,-3.97411883189367
319,3.159040054675704,-3.96049787521258
320,3.180819120859327,-3.967420902729204
321,3.174052093129587,-3.967066681142204
322,3.198841133162964,-3.998508338525325
323,3.197402199287386,-3.994760939866467
324,3.220347326316729,-3.994927628200611
325,3.224224969062089,-3.999986036360206
326,3.22611873656468,-3.999593568061754
327,3.226818799386603,-3.994757600050502
328,3.227481261749193,-3.991453268097719
329,3.234550186547752,-3.994961930796248
330,3.236198320979165,-3.997030878119653
331,3.186243958392658,-3.96306949563269
332,3.200389726146309,-3.961468593104956
333,3.22831130506314,-3.978464137980026
334,3.232230689186109,-3.977175990748377
335,3.22421376866475,-3.972446000498467
336,3.234212027454327,-3.970935649024229
337,3.13189168433786,-3.956737311267809
338,3.130336041229151,-3.94146813528448
339,3.143523754970361,-3.932943067809919
340,3.166876851510164,-3.939308978461136
341,3.13441499012812,-3.923490555536784
342,3.135090397221345,-3.918727373482632
343,3.148035626294126,-3.92642004764191
344,3.138850382420339,-3.917576978366467
345,3.170371142680406,-3.921972547650872
346,3.185648138400392,-3.913200530342596
347,3.20434831161487,-3.957123639475094
348,3.201614311777684,-3.946523252536261
349,3.209031994707756,-3.949227575353019
350,3.199423541124072,-3.932571217210945
351,3.207770833696029,-3.940337948247274
352,3.210083925299421,-3.936498278549736
353,3.221076541089721,-3.955733937577186
354,3.232608010336197,-3.959398408117129
355,3.233159707421161,-3.959352201694521
356,3.232611074358611,-3.953191223482502
357,3.237261817206551,-3.95691921826523
358,3.231305753864141,-3.95276455396609
359,3.222021526583636,-3.943657921057673
360,3.216586828239698,-3.933371193986898
361,3.239198099225475,-3.943519153162078
362,3.241570217339013,-3.942799267137417
363,3.239420743875693,-3.936955173466525
364,3.198135059512882,-3.932327265840321
365,3.198672691116705,-3.926144691318445
366,3.212266749134711,-3.930313693278969
367,3.193945595198456,-3.912597845702301
368,3.202265701645503,-3.916312888257683
369,3.201810717235592,-3.914358062097924
370,3.212756969862085,-3.906863927267044
371,3.21531824654511,-3.923717910372378
372,3.218694938372834,-3.905775123985133
373,3.231979731598782,-3.916187479738166
374,3.247898425566761,-3.997156723534071
375,3.259985938557689,-3.989268651045895
376,3.252641676706024,-3.986635701989333
377,3.264971805579841,-3.974184332335378
378,3.254435627551469,-3.969839990083046
379,3.252811460943303,-3.966752242442797
380,3.262954003160263,-3.964066480872319
381,3.274129579393489,-3.973730251754911
382,3.287478873790143,-3.970989103219435
383,3.287760327971875,-3.967605869040983
384,3.289090072587292,-3.962540560251028
385,3.307076735789472,-3.999714000425363
386,3.316331711014328,-3.993278847115274
387,3.345375510057739,-3.996295252952783
388,3.308366846075574,-3.9851327190963
389,3.299966672724901,-3.963751152810905
390,3.31399516038354,-3.961225613156043
391,3.324725101918429,-3.964162597976076
392,3.246739746384157,-3.957794896348819
393,3.2423653220225,-3.954924695186714
394,3.241958681098399,-3.948455575981996
395,3.267534453523809,-3.9583046649838
396,3.281870438863232,-3.953695612135605
397,3.285874868465978,-3.955671960433732
398,3.297284567807033,-3.957893286431821
399,3.274659808831989,-3.937011535414741
400,3.271898343416248,-3.934484254975664
401,3.242962729120748,-3.920000256818852
402,3.25989934022762,-3.915990777574666
403,3.269857170018947,-3.929023115354775
404,3.27172146976648,-3.924212582525632
405,3.273124353061508,-3.917460958801823
406,3.284479121474564,-3.906893370437471
407,3.294382292780526,-3.90739385611431
408,3.299237091407283,-3.950651161795499
409,3.32297640651673,-3.959460380086216
410,3.320772514380506,-3.953101244876215
411,3.309488084791421,-3.945111347163165
412,3.30513064307386,-3.939981266762665
413,3.300805884816389,-3.933928554059658
414,3.338946300851831,-3.955504368772952
415,3.34545003590803,-3.956626529031564
416,3.340728548150893,-3.947277153172341
417,3.350679544266917,-3.951499773642227
418,3.346525321814098,-3.947923525855614
419,3.330179263546746,-3.941534926277255
420,3.298837730921271,-3.926639401289081
421,3.303382737626986,-3.925118531128622
422,3.309726637760272,-3.921035660129111
423,3.320845753153232,-3.922585007727183
424,3.307983283553885,-3.915258385272529
425,3.311067567966505,-3.906231334285235
426,3.327184772964493,-3.931403469409708
427,3.335305806034592,-3.929823529622183
428,3.35000447416443,-3.909529571641534
429,3.132004707576526,-3.904003752233367
430,3.141296578541708,-3.87885971359365
431,3.164550975179467,-3.892256110995001
432,3.177418842947429,-3.896520016880186
433,3.177761086157409,-3.895218470738083
434,3.174555699975518,-3.887739687253877
435,3.183658028478793,-3.885554091388875
436,3.136547255093511,-3.865536279330301
437,3.147944003404161,-3.868832752732621
438,3.17912511610583,-3.87281697267034
439,3.167883583872908,-3.862746808325607
440,3.196101167064791,-3.891817743781375
441,3.200375039945727,-3.896369955041481
442,3.202949217913006,-3.891779596823763
443,3.187031877613649,-3.877219435049055
444,3.207283393811882,-3.889097871706122
445,3.232485216233941,-3.902905542357419
446,3.219537233251294,-3.889975623794329
447,3.220295532855787,-3.877991282841061
448,3.23832446337353,-3.880316488934811
449,3.203243753204987,-3.856296527139992
450,3.20205320837323,-3.854199506741595
451,3.218271523649337,-3.874068281563091
452,3.215741067612574,-3.871777910988252
453,3.239300948130633,-3.861382402565448
454,3.241792032855229,-3.860664564841988
455,3.148092699859179,-3.839398259623556
456,3.13595585580157,-3.833056148374768
457,3.155673877693397,-3.827011070534647
458,3.183314777250071,-3.837685353788819
459,3.178767668614022,-3.83482940812203
460,3.143543574988555,-3.805860534337215
461,3.138647454052947,-3.80013166344743
462,3.153730441308239,-3.799548460641144
463,3.161309590669792,-3.807859011598065
464,3.173157601733881,-3.820428742569952
465,3.179633966722692,-3.812359343286853
466,3.2112537570857,-3.836577234405504
467,3.220785357409995,-3.82727982778689
468,3.228580779399564,-3.831313556489654
469,3.201099794555386,-3.816795889209035
470,3.204703273133751,-3.809911819771286
471,3.21212864531241,-3.807133542461469
472,3.200802554487663,-3.799452641192099
473,3.22679310342602,-3.816753291128808
474,3.260731128269089,-3.901274635683603
475,3.266563605598328,-3.902765287085626
476,3.265659414652827,-3.884820297852715
477,3.290261718349111,-3.901998134924333
478,3.288449306516858,-3.899963739902056
479,3.292488569928946,-3.898904653942002
480,3.286214318716336,-3.891926894610673
481,3.283789766193306,-3.887454052401912
482,3.249290734938354,-3.864386588514558
483,3.245146100132082,-3.855709927231582
484,3.248429055579946,-3.855197269887229
485,3.2832389706556,-3.866476956050213
486,3.28702200906965,-3.870591151141429
487,3.290056272647014,-3.872473189953965
488,3.293128146578635,-3.872519908621659
489,3.292247709150142,-3.867109539734073
490,3.295271130022301,-3.868295352681025
491,3.277458658779445,-3.861042925875193
492,3.293053581760911,-3.853644694024619
493,3.309939878589057,-3.893277852076878
494,3.314778620240708,-3.901378889137586
495,3.324345986627992,-3.87885213692429
496,3.335350493884457,-3.898901212394843
497,3.326514280427093,-3.895100658070582
498,3.332237516348115,-3.891502507595034
499,3.346356960488686,-3.893351246404508
500,3.346056221239671,-3.883105593644813
501,3.346079523538561,-3.881797216731048
502,3.303957562780436,-3.873443895723996
503,3.309126043136517,-3.865462455611087
504,3.329506984010398,-3.875622364347229
505,3.334270091027499,-3.874490519195041
506,3.348102441444802,-3.872758717097333
507,3.350020373168645,-3.870787146725681
508,3.352548150462867,-3.867580357877901
509,3.34854458622903,-3.863832626813299
510,3.353198208679955,-3.848832371439418
511,3.252352731026306,-3.828256443167858
512,3.246724939702633,-3.822564969006163
513,3.260036636956384,-3.829382002762794
514,3.263719511411669,-3.830126688006962
515,3.264551570733078,-3.828712748538819
516,3.28847157874542,-3.848312616288807
517,3.292460592033116,-3.838680297214844
518,3.245242798066216,-3.814782044154389
519,3.280639477765937,-3.814017208844073
520,3.272789467497798,-3.80791648992528
521,3.276534189754824,-3.809175842073408
522,3.285846277096683,-3.811123031942686
523,3.271609778133099,-3.793612723247487
524,3.280596073299487,-3.799728814495305
525,3.285696299470878,-3.794622740444488
526,3.314015132086926,-3.844686964873933
527,3.307201925972463,-3.834198824451548
528,3.313726965204554,-3.828590622475531
529,3.313279818169076,-3.823757135742123
530,3.333137934921018,-3.835955172144317
531,3.348044100296901,-3.844734737071259
532,3.332144374385576,-3.832887003237603
533,3.337288956284877,-3.828982746208141
534,3.327578484386221,-3.823209587143792
535,3.315863908955949,-3.816766411215465
536,3.316129530442146,-3.810042244463991
537,3.301802131547598,-3.79834526558994
538,3.316129153219586,-3.8039334435367
539,3.326458234981129,-3.814167995373479
540,3.3400874277722,-3.807629562935472
541,3.360259743986136,-3.994381934953714
542,3.366694701561842,-3.995969197410385
543,3.388424191986972,-3.995968344203849
544,3.394212012519862,-3.99756739852277
545,3.364683441544773,-3.982928185730053
546,3.377628050377157,-3.984025335451921
547,3.37742624794623,-3.983333433300362
548,3.385144783707342,-3.980485996013491
549,3.391104982203018,-3.984356380355326
550,3.390949413275687,-3.97792416997581
551,3.390882928405006,-3.967555757289637
552,3.383898554062542,-3.965284039164312
553,3.401822806015024,-3.963784068670279
554,3.429967061355428,-3.998371727086276
555,3.423380915755212,-3.997023531971302
556,3.445178522267136,-3.997257327927711
557,3.419011534525749,-3.980457952906701
558,3.43358218400761,-3.986312767524888
559,3.443612926771449,-3.970805570364619
560,3.441742802641926,-3.959675454468015
561,3.452434892095874,-3.970653879823439
562,3.356392014308865,-3.958175566838462
563,3.359122403428847,-3.953058788149355
564,3.377418639131495,-3.957793440271886
565,3.376657992625014,-3.957100274190412
566,3.356581260762939,-3.944658179072915
567,3.365042776763615,-3.942863217473474
568,3.361238821052387,-3.941728682370174
569,3.378750010216866,-3.937129703653696
570,3.384406087025057,-3.936804784126852
571,3.366469359598366,-3.926216654360899
572,3.356628839960851,-3.915172902920858
573,3.35902102176004,-3.91342282842118
574,3.358096348934504,-3.909088332208621
575,3.364778214620306,-3.907326895630642
576,3.370871354526801,-3.907740819218821
577,3.396529204523933,-3.931386322876919
578,3.384384091996341,-3.911927386439367
579,3.383998812000608,-3.909962149558023
580,3.391809032318015,-3.907047771422318
581,3.400676427563261,-3.906990038514014
582,3.436191469430883,-3.941442229678602
583,3.42425511411563,-3.932162447497284
584,3.442228031675163,-3.958305025258247
585,3.461514314542793,-3.949716294236994
586,3.461259212417062,-3.948593832259207
587,3.462774865891856,-3.933599672220467
588,3.431408140122586,-3.925589614750987
589,3.417633086154398,-3.915673403590942
590,3.443189995118818,-3.930511431200858
591,3.448405262690307,-3.92258074967072
592,3.463001748843639,-3.922887990435036
593,3.45767718249515,-3.916293260643243
594,3.48078018258054,-3.995395923238736
595,3.513599248198508,-3.993501118356492
596,3.470926592998151,-3.986833185413786
597,3.480166560672667,-3.975901438016872
598,3.466002608237025,-3.972503526938219
599,3.467004886627791,-3.961601938916386
600,3.488281273443172,-3.968523973046869
601,3.483114501482389,-3.959521249984612
602,3.503945831568228,-3.984101614660216
603,3.502687459387965,-3.981530971510332
604,3.498736431213611,-3.964444484369414
605,3.534786571988281,-3.994260599048115
606,3.5646491305596,-3.992296201812548
607,3.524601423726924,-3.971771222448528
608,3.529591773670594,-3.963932260172091
609,3.555330023815102,-3.983445907334813
610,3.562944573671403,-3.971947228836682
611,3.564190988417598,-3.966654948781352
612,3.565540557797859,-3.962522254464901
613,3.484199769267935,-3.958807114781806
614,3.483108315806536,-3.946068270233865
615,3.48722557654829,-3.951573714054524
616,3.472351002148281,-3.940149445523269
617,3.504459991953426,-3.94616943789118
618,3.503730316910628,-3.941103615230784
619,3.504302898869541,-3.934781992126359
620,3.50104648308944,-3.933035681241995
621,3.514225964944896,-3.941254627149182
622,3.512362418430099,-3.937678319694719
623,3.488025436547805,-3.929321744409992
624,3.487342704970425,-3.920001242546693
625,3.470787163493035,-3.910466768140143
626,3.482185167183792,-3.912290979832991
627,3.481584767367195,-3.911385641863849
628,3.491162020348634,-3.905324048134564
629,3.497722108355161,-3.922586166634559
630,3.501341498534126,-3.923170563901293
631,3.5150770254881,-3.919023558541651
632,3.500981625851358,-3.913284505939372
633,3.502546089930911,-3.911705464137221
634,3.505661463902413,-3.910738019437962
635,3.504080109456468,-3.910190922807968
636,3.511128885188468,-3.914688282867018
637,3.506677863122195,-3.912662451971513
638,3.509388773055215,-3.91290622746065
639,3.50719220201941,-3.910746131032539
640,3.518630344720722,-3.916465569088385
641,3.531929555834862,-3.932679968704512
642,3.53705192653477,-3.940302498965653
643,3.549590227500972,-3.950973798747774
644,3.567133112533281,-3.955491587042626
645,3.57189026885719,-3.95461195187784
646,3.549382246657046,-3.93931981252408
647,3.556493437289064,-3.943497323796425
648,3.561954571147828,-3.944625382694372
649,3.538500342433333,-3.929308610302311
650,3.538674852841059,-3.924592480871332
651,3.542178649446825,-3.927147763773259
652,3.544056394880694,-3.919623314090403
653,3.528632290242636,-3.905340540592549
654,3.538968402166891,-3.914138265939298
655,3.562527449232523,-3.924237134552886
656,3.567357065955994,-3.923987052149748
657,3.569710280644757,-3.930206438315808
658,3.556646233963004,-3.914979184101891
659,3.570070603819893,-3.912438469184242
660,3.575347033402484,-3.909648032396611
661,3.356328913849533,-3.894326402859871
662,3.375236195903116,-3.878414304602307
663,3.401368507996364,-3.889468353820548
664,3.403803499626368,-3.888406075766468
665,3.402714303444856,-3.878931850541977
666,3.364372544008937,-3.856434800930003
667,3.368882468588592,-3.85902578896145
668,3.390612321570456,-3.867286105002048
669,3.393788272777927,-3.868141872274899
670,3.401168634058575,-3.872964099333886
671,3.383294419666276,-3.85883753682129
672,3.394141533897344,-3.858915077852461
673,3.414147473799894,-3.890035222298492
674,3.449790339027564,-3.899273026259263
675,3.44760801100843,-3.884092392550348
676,3.445412390364871,-3.881518402531249
677,3.451183332009553,-3.875973056070702
678,3.414717381415696,-3.867151989387947
679,3.417581085313201,-3.867049460579546
680,3.423458246806653,-3.859397679850656
681,3.432263068206426,-3.850328087170513
682,3.449641578490889,-3.864191953589519
683,3.451352286243838,-3.856155674271283
684,3.359684297818779,-3.847266138622273
685,3.363557505878262,-3.841067773483621
686,3.372306019670246,-3.846770909170721
687,3.36915445775062,-3.839204877061627
688,3.379906836895669,-3.837172188823558
689,3.366668496066705,-3.825941865113111
690,3.364761476966022,-3.822983124364167
691,3.392640136967145,-3.837482772333352
692,3.402444388221993,-3.842832038905636
693,3.384381584121568,-3.833461372228624
694,3.38745376149515,-3.829902236447515
695,3.362477155325482,-3.81980454008841
696,3.354044369244916,-3.809366996945763
697,3.356241858102112,-3.808980498373067
698,3.379044499120226,-3.819636077017894
699,3.378865553250573,-3.817360660806894
700,3.366910078182447,-3.796353422696782
701,3.392462864582042,-3.818549156939959
702,3.390080292260355,-3.811373342005451
703,3.407888195723732,-3.816792152846887
704,3.408713769189331,-3.81541555814388
705,3.396836791158269,-3.811348751174979
706,3.400104248499055,-3.806881962437822
707,3.39346413150892,-3.799250571961515
708,3.401054779518411,-3.798744187331739
709,3.419061101779643,-3.839120602224506
710,3.43631245989803,-3.845240233808834
711,3.432671618856378,-3.826149110540479
712,3.445054049381657,-3.847716446299317
713,3.44514882411507,-3.835058255324847
714,3.438261291603009,-3.830561699029662
715,3.440258203426274,-3.820573615148716
716,3.461818398002171,-3.827303046853509
717,3.417116560596662,-3.79468587204433
718,3.431216137254097,-3.805264951592183
719,3.431015826241913,-3.797786316908542
720,3.460034315395807,-3.816047517157943
721,3.489630914386758,-3.89317975988372
722,3.467687519272092,-3.882060188142387
723,3.469434719056659,-3.878065586540171
724,3.478772191195733,-3.878022173030268
725,3.500689560053453,-3.881235261230409
726,3.503268532365821,-3.876382088398586
727,3.511164363444441,-3.875586122629051
728,3.478573677172617,-3.867153060885975
729,3.489213327770264,-3.874276148306623
730,3.481081006849585,-3.859940322170307
731,3.483377195873611,-3.858732931391421
732,3.501759031855691,-3.868555441405445
733,3.507347215017795,-3.872939844456659
